mPCR_run_ID,,mPCR_run_name,original_run_order,group,Null_group,Total_raw_reads_flagstat,Supplementary Reads,pp + map in way that makes sense (count),pp + map in way that makes sense (percent),Primary reads that mapped (count),Primary reads that mapped (percent),Total_reads_after_MQ0_flagstat,Percent_tot_wMQover0,Total_reads_after_MQ0_flagstat_onAMPonly,Percent_readsONamp_afterMQ0filter,CUSTOM_AMPLICON_SET,GENOME_SIZE,AMPLICON_TERRITORY,TARGET_TERRITORY,TOTAL_READS,PF_READS,PF_BASES,PF_UNIQUE_READS,PCT_PF_READS,PCT_PF_UQ_READS,PF_UQ_READS_ALIGNED,PF_SELECTED_PAIRS,PF_SELECTED_UNIQUE_PAIRS,PCT_PF_UQ_READS_ALIGNED,PF_BASES_ALIGNED,PF_UQ_BASES_ALIGNED,ON_AMPLICON_BASES,NEAR_AMPLICON_BASES,OFF_AMPLICON_BASES,ON_TARGET_BASES,ON_TARGET_FROM_PAIR_BASES,PCT_AMPLIFIED_BASES,PCT_OFF_AMPLICON,ON_AMPLICON_VS_SELECTED,MEAN_AMPLICON_COVERAGE,MEAN_TARGET_COVERAGE,MEDIAN_TARGET_COVERAGE,MAX_TARGET_COVERAGE,FOLD_ENRICHMENT,ZERO_CVG_TARGETS_PCT,PCT_EXC_DUPE,PCT_EXC_MAPQ,PCT_EXC_BASEQ,PCT_EXC_OVERLAP,PCT_EXC_OFF_TARGET,FOLD_80_BASE_PENALTY,PCT_TARGET_BASES_1X,PCT_TARGET_BASES_2X,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,PCT_TARGET_BASES_30X,AT_DROPOUT,GC_DROPOUT,HET_SNP_SENSITIVITY,HET_SNP_Q,SAMPLE,LIBRARY,READ_GROUP
18032FL-148-02-31_S31_L004,18032FL-148-02-31_S31_L004_sorted_MQ1.bam,SL_007_2,11,Pakistan_extra,,19555413,3503021,4606316,28.70%,16032276,99.87%,5328064,0.272459804,4738579,0.889362252,18032FL-148-02-31_S31_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,4892934,4892934,738833034,4892934,1,1,4892934,2360771,2360771,1,279652833,279652833,243568942,5491787,30592104,51664902,51534857,0.890607,0.109393,0.97795,26463.3792,20087.4425,200,2311476,231147.321,0.006944,0,0,0.000052,0,0.983004,456.532783,0.97395,0.97395,0.912908,0.884914,0.855365,64.805817,5.854435,0.95613,14,,,
18032FL-148-02-32_S32_L004,18032FL-148-02-32_S32_L004_sorted_MQ1.bam,SL_018_2,12,Pakistan_extra,,15658941,4158043,5647818,49.11%,11485544,99.87%,6200735,0.395986868,5860751,0.945170371,18032FL-148-02-32_S32_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,5967986,5967986,901165886,5967986,1,1,5967986,2930184,2930184,1,330411660,330411660,305423568,6844943,18143149,63940079,63874242,0.945089,0.054911,0.97808,33183.7862,24860.0618,200,2880077,245320.228,0,0,0,0.000055,0,0.982207,149.759409,1,1,1,1,0.97395,61.916968,5.724791,1,63,,,
18032FL-148-02-33_S33_L004,18032FL-148-02-33_S33_L004_sorted_MQ1.bam,SL_019_2,13,Pakistan_extra,,2771973,126987,83040,3.14%,2640324,99.82%,215436,0.077719372,130700,0.606676693,18032FL-148-02-33_S33_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,205972,205972,31101772,205972,1,1,205972,65100,65100,1,13740143,13740143,6695060,148177,6896906,1437383,1432357,0.498047,0.501953,0.978347,727.407649,558.858087,8,70904,129315.147,0.097222,0,0,0.000037,0,0.99045,279.429044,0.805988,0.805988,0.467341,0.349145,0.267496,66.927921,6.027902,0.730915,6,,,
18032FL-148-02-34_S34_L004,18032FL-148-02-34_S34_L004_sorted_MQ1.bam,SL_021_2,14,Pakistan_extra,,21820259,8092791,12828240,93.45%,13707950,99.86%,13981278,0.640747573,13352128,0.955000537,18032FL-148-02-34_S34_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,13378646,13378646,2020175546,13378646,1,1,13378646,6672011,6672011,1,741068551,741068551,700520355,16556008,23992188,154900091,154675537,0.967625,0.032375,0.976912,76110.4254,60225.5408,200,3033587,250869.898,0,0,0,0.000055,0,0.981928,301.127704,1,1,1,1,1,56.545706,4.97717,1,121,,,
18032FL-148-02-35_S35_L004,18032FL-148-02-35_S35_L004_sorted_MQ1.bam,SL_023_2,15,Pakistan_extra,,5108671,19457,8768,0.17%,5081491,99.85%,96531,0.018895521,3026,0.031347443,18032FL-148-02-35_S35_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,95629,95629,14439979,95629,1,1,95629,1673,1673,1,8309731,8309731,143581,3159,8162991,32114,31892,0.017659,0.982341,0.978472,15.599848,12.486003,0,447,4585.60018,0.527778,0,0,0.000037,0,0.999626,,0.352644,0.346423,0.090591,0.063375,0.062597,64.378234,4.434503,0.282099,1,,,
18032FL-148-02-36_S36_L004,18032FL-148-02-36_S36_L004_sorted_MQ1.bam,SL_025_2,16,Pakistan_extra,,17120555,3920959,5438912,41.21%,13180582,99.86%,5975293,0.349012809,5615537,0.939792743,18032FL-148-02-36_S36_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,5727248,5727248,864814448,5727248,1,1,5727248,2806202,2806202,1,316678566,316678566,290739806,6468430,19470330,63583231,63487805,0.938517,0.061483,0.978236,31588.4187,24721.3184,200,2566366,243653.135,0,0,0,0.000054,0,0.982213,294.30141,1,1,0.97395,0.955288,0.955288,62.956682,5.655875,0.997019,25,,,
18032FL-148-02-47_S47_L004,18032FL-148-02-47_S47_L004_sorted_MQ1.bam,SL_003_05,27,Pakistan_extra,,1714334,80132,100042,6.12%,1624080,99.38%,136446,0.079591258,102683,0.752554124,18032FL-148-02-47_S47_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,132001,132001,19932151,132001,1,1,132001,51266,51266,1,8316160,8316160,5305893,120168,2890099,1099067,1097514,0.652472,0.347528,0.977854,576.476858,427.319984,8,46578,169325.29,0.111111,0,0,0.000047,0,0.987606,,0.786936,0.786936,0.459565,0.393468,0.284992,63.169882,5.390576,0.711797,5,,,
18032FL-148-02-48_S48_L004,18032FL-148-02-48_S48_L004_sorted_MQ1.bam,SL_005_05,28,Pakistan_extra,,6179564,2049830,2692878,65.21%,4123627,99.85%,2995153,0.484686784,2783752,0.929418965,18032FL-148-02-48_S48_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,2819042,2819042,425675342,2819042,1,1,2819042,1388100,1388100,1,156203928,156203928,143543563,3205554,9454811,29881508,29824532,0.939471,0.060529,0.978156,15595.7804,11618.0047,200,1464013,243880.99,0,0,0,0.00005,0,0.982128,176.030374,1,1,0.97395,0.93196,0.926516,62.199815,5.913088,0.991604,21,,,
18032FL-148-02-49_S49_L004,18032FL-148-02-49_S49_L004_sorted_MQ1.bam,SL_007_05,29,Pakistan_extra,,7521424,2372456,2320708,45.07%,5141345,99.85%,3367226,0.447684641,3147049,0.934611755,18032FL-148-02-49_S49_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,3177403,3177403,479787853,3177403,1,1,3177403,1568761,1568761,1,174315940,174315940,160834172,3615086,9866682,33466647,33385118,0.943398,0.056602,0.978017,17474.3777,13011.9156,148,1562493,244865.389,0,0,0,0.000055,0,0.981892,591.45071,1,1,0.894246,0.848756,0.760498,65.330338,5.885138,0.979538,17,,,
18032FL-148-02-50_S50_L004,18032FL-148-02-50_S50_L004_sorted_MQ1.bam,SL_018_05,30,Pakistan_extra,,8852479,3144299,4155400,72.80%,5699656,99.85%,4647881,0.525037224,4311205,0.92756355,18032FL-148-02-50_S50_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,4340308,4340308,655386508,4340308,1,1,4340308,2150780,2150780,1,242892565,242892565,223603647,5027550,14261368,46038398,45964767,0.941285,0.058715,0.97801,24294.1816,17899.8437,200,2159142,244315.398,0,0,0,0.000054,0,0.982197,165.739294,1,1,0.97395,0.97395,0.97395,62.020494,5.729667,0.997055,25,,,
18032FL-148-02-51_S51_L004,18032FL-148-02-51_S51_L004_sorted_MQ1.bam,SL_019_05,31,Pakistan_extra,,511925,45183,33444,7.17%,465839,99.81%,69525,0.13581091,54790,0.788061848,18032FL-148-02-51_S51_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,66071,66071,9976721,66071,1,1,66071,27303,27303,1,3993859,3993859,2806824,62113,1124922,597973,596136,0.718337,0.281663,0.97835,304.956975,232.49339,4,29533,186512.795,0.201389,0,0,0.000043,0,0.986239,,0.634137,0.634137,0.335148,0.224728,0.202566,65.889451,5.972869,0.555557,4,,,
18032FL-148-02-52_S52_L004,18032FL-148-02-52_S52_L004_sorted_MQ1.bam,SL_021_05,32,Pakistan_extra,,23676255,8575767,14635066,96.92%,15081528,99.87%,15557111,0.65707651,14870482,0.955863978,18032FL-148-02-52_S52_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,14913257,14913257,2251901807,14913257,1,1,14913257,7438629,7438629,1,832833441,832833441,788093729,18443265,26296447,175722166,175507140,0.968425,0.031575,0.977133,85625.1335,68321.2154,200,3546074,251134.22,0,0,0,0.000057,0,0.982088,341.606077,1,1,1,1,1,54.203742,4.721247,1,160,,,
18032FL-148-02-53_S53_L004,18032FL-148-02-53_S53_L004_sorted_MQ1.bam,SL_023_05,33,Pakistan_extra,,1669876,27088,4146,0.25%,1639871,99.82%,57736,0.034575022,2601,0.045049882,18032FL-148-02-53_S53_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,57200,57200,8637200,57200,1,1,57200,1378,1378,1,4897464,4897464,128179,2955,4766330,28258,28062,0.026776,0.973224,0.977466,13.926445,10.986781,0,567,6945.95242,0.604167,0,0,0.00003,0,0.999457,,0.283048,0.282659,0.09409,0.069984,0.059098,65.354765,5.10438,0.234839,1,,,
18032FL-148-02-54_S54_L004,18032FL-148-02-54_S54_L004_sorted_MQ1.bam,SL_025_05,34,Pakistan_extra,,4936977,1732423,2429712,75.82%,3198536,99.81%,2672574,0.541338151,2516953,0.941771117,18032FL-148-02-54_S54_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,2543556,2543556,384076956,2543556,1,1,2543556,1256403,1256403,1,141119522,141119522,130947563,2916651,7255308,28609311,28549242,0.948587,0.051413,0.978212,14227.245,11123.3713,200,1199523,246261.489,0,0,0,0.000053,0,0.982112,347.605353,1,1,0.939736,0.910964,0.849533,61.94416,5.741572,0.990762,20,,,
18032FL-152-03-147_S178_L002,18032FL-152-03-147_S178_L002_sorted_MQ1.bam,409_A,97,PK_longshot,,108284,1036,0,0.00%,105777,98.63%,5777,0.053350449,10,0.001731002,18032FL-152-03-147_S178_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,5738,5738,866438,5738,1,1,5738,5,5,1,440999,440999,490,13,440496,52,52,0.001141,0.998859,0.974155,0.053238,0.020218,0,6,294.879548,0.979167,0,0,0.000274,0,0.999703,,0.006998,0.006998,0,0,0,71.345257,12.674961,0.004942,0,,,
18032FL-152-03-149_S180_L002,18032FL-152-03-149_S180_L002_sorted_MQ1.bam,415_A,99,PK_longshot,,160788,2618,0,0.00%,157291,99.44%,10382,0.064569495,5,0.000481603,18032FL-152-03-149_S180_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,10332,10332,1560132,10332,1,1,10332,4,4,1,805920,805920,161,17,805742,16,14,0.000221,0.999779,0.904494,0.017492,0.006221,0,4,53.017607,0.986111,0,0,0.00022,0,0.999774,,0.003888,0.000778,0,0,0,80.832037,12.674961,0.000753,0,,,
18032FL-152-03-161_S192_L002,18032FL-152-03-161_S192_L002_sorted_MQ1.bam,450_A,113,PK_longshot,,98154,868,0,0.00%,97095,99.80%,6622,0.067465411,1,0.000151012,18032FL-152-03-161_S192_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,6585,6585,994335,6585,1,1,6585,0,0,1,520667,520667,49,1,520617,11,11,0.000096,0.999904,0.98,0.005324,0.004277,0,1,24.975961,0.993056,0,0,0.000232,0,0.999766,,0.004277,0,0,0,0,87.325039,17.379471,0.000794,0,,,
18032FL-152-03-170_S201_L002,18032FL-152-03-170_S201_L002_sorted_MQ1.bam,496_A,123,PK_longshot,,183582,1764,0,0.00%,181420,99.78%,9792,0.053338563,4,0.000408497,18032FL-152-03-170_S201_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,9735,9735,1469985,9735,1,1,9735,2,2,1,745191,745191,157,10,745024,19,10,0.000224,0.999776,0.94012,0.017058,0.007387,0,2,55.9137,0.979167,0,0,0.000299,0,0.999695,,0.00661,0.000778,0,0,0,80.832037,12.402799,0.002085,0,,,
18032FL-152-03-204_S235_L002,18032FL-152-03-204_S235_L002_sorted_MQ1.bam,584_A,159,PK_longshot,,467439,4557,0,0.00%,462101,99.83%,22309,0.047726013,7,0.000313775,18032FL-152-03-204_S235_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,22223,22223,3355673,22223,1,1,22223,3,3,1,1711433,1711433,346,11,1711076,62,60,0.000209,0.999791,0.969188,0.037592,0.024106,0,4,53.654033,0.979167,0,0,0.000287,0,0.999708,,0.008165,0.007387,0,0,0,76.866252,17.807154,0.004798,0,,,
18032FL-152-03-208_S239_L002,18032FL-152-03-208_S239_L002_sorted_MQ1.bam,594_A,163,PK_longshot,,239946,5564,670,0.29%,234047,99.86%,17279,0.072012036,302,0.017477863,18032FL-152-03-208_S239_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,17199,17199,2597049,17199,1,1,17199,161,161,1,1366307,1366307,15039,338,1350930,2956,2933,0.011254,0.988746,0.978019,1.633963,1.1493,0,64,2921.17008,0.798611,0,0,0.000214,0,0.999571,,0.10381,0.101866,0.036159,0.024106,0.01283,57.803618,8.008384,0.083029,0,,,
18032FL-152-03-216_S247_L002,18032FL-152-03-216_S247_L002_sorted_MQ1.bam,642_A,172,PK_longshot,,537598,11412,942,0.18%,525184,99.81%,35667,0.066345113,420,0.011775591,18032FL-152-03-216_S247_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,35552,35552,5368352,35552,1,1,35552,220,220,1,2723447,2723447,21086,492,2701869,4819,4795,0.007923,0.992077,0.977199,2.29096,1.873639,0,64,2054.76165,0.75,0,0,0.000205,0,0.999646,,0.173017,0.173017,0.057932,0.032271,0.020995,57.262248,3.619752,0.141704,1,,,
18032FL-152-03-243_S274_L002,18032FL-152-03-243_S274_L002_sorted_MQ1.bam,783_A,202,PK_longshot,,75362,1240,0,0.00%,73932,99.74%,5937,0.078779756,2,0.00033687,18032FL-152-03-243_S274_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,5910,5910,892410,5910,1,1,5910,0,0,1,476434,476434,71,4,476359,27,24,0.000157,0.999843,0.946667,0.007714,0.010498,0,1,39.549571,0.986111,0,0,0.000149,0,0.999847,,0.010498,0,0,0,0,86.936236,16.407465,0.001961,0,,,
18032FL-152-03-413_S444_L002,18032FL-152-03-413_S444_L002_sorted_MQ1.bam,409_B,383,PK_longshot,,1536245,9123,0,0.00%,1510078,98.88%,67438,0.043897946,12,0.000177941,18032FL-152-03-413_S444_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,67171,67171,10142821,67171,1,1,67171,5,5,1,4966059,4966059,480,28,4965551,80,54,0.000102,0.999898,0.944882,0.052151,0.031104,0,5,25.651664,0.972222,0,0,0.000329,0,0.999668,,0.013997,0.007776,0,0,0,80.832037,10.303266,0.005636,0,,,
18032FL-152-03-415_S446_L002,18032FL-152-03-415_S446_L002_sorted_MQ1.bam,415_B,385,PK_longshot,,962009,12195,0,0.00%,942895,99.27%,66341,0.068960893,5,7.53682E-05,18032FL-152-03-415_S446_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,66150,66150,9988650,66150,1,1,66150,3,3,1,5002596,5002596,202,7,5002387,42,31,0.000042,0.999958,0.966507,0.021947,0.01633,0,2,10.716232,0.972222,0,0,0.000214,0,0.999785,,0.012053,0.004277,0,0,0,75.933126,12.674961,0.003057,0,,,
18032FL-152-03-427_S458_L002,18032FL-152-03-427_S458_L002_sorted_MQ1.bam,450_B,398,PK_longshot,,1413270,10666,0,0.00%,1399651,99.79%,93263,0.065990929,27,0.000289504,18032FL-152-03-427_S458_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,92880,92880,14024880,92880,1,1,92880,13,13,1,6882150,6882150,1215,56,6880879,257,249,0.000185,0.999815,0.95594,0.132008,0.099922,0,11,46.853099,0.930556,0,0,0.000225,0,0.999771,,0.049378,0.013219,0.003888,0,0,66.752849,8.709176,0.022248,0,,,
18032FL-152-03-436_S467_L002,18032FL-152-03-436_S467_L002_sorted_MQ1.bam,496_B,408,PK_longshot,,841781,7253,0,0.00%,832632,99.77%,47716,0.056684577,15,0.00031436,18032FL-152-03-436_S467_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,47450,47450,7164950,47450,1,1,47450,7,7,1,3550684,3550684,662,27,3549995,95,80,0.000194,0.999806,0.960813,0.071925,0.036936,0,6,49.480279,0.958333,0,0,0.00026,0,0.999736,,0.019829,0.006221,0,0,0,68.351477,10.303266,0.007659,0,,,
18032FL-152-03-470_S501_L002,18032FL-152-03-470_S501_L002_sorted_MQ1.bam,584_B,445,PK_longshot,,1300522,22180,0,0.00%,1275901,99.81%,88605,0.068130335,15,0.000169291,18032FL-152-03-470_S501_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,88366,88366,13343266,88366,1,1,88366,7,7,1,6775611,6775611,577,79,6774955,113,101,0.000097,0.999903,0.879573,0.06269,0.043935,0,9,22.600265,0.965278,0,0,0.000211,0,0.999787,,0.020995,0.017496,0,0,0,79.62675,11.275272,0.008875,0,,,
18032FL-152-03-474_S505_L002,18032FL-152-03-474_S505_L002_sorted_MQ1.bam,594_B,449,PK_longshot,,1110614,9866,0,0.00%,1099060,99.85%,49598,0.04465818,30,0.000604863,18032FL-152-03-474_S505_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,49394,49394,7458494,49394,1,1,49394,14,14,1,3706157,3706157,1444,59,3704654,366,356,0.000406,0.999594,0.960745,0.156888,0.142302,0,11,103.402147,0.9375,0,0,0.000301,0,0.999691,,0.054044,0.031104,0.005832,0,0,72.259261,8.301252,0.031474,0,,,
18032FL-152-03-482_S513_L002,18032FL-152-03-482_S513_L002_sorted_MQ1.bam,642_B,458,PK_longshot,,1263225,4003,0,0.00%,1257419,99.86%,39463,0.031239882,12,0.000304082,18032FL-152-03-482_S513_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,39279,39279,5931129,39279,1,1,39279,1,1,1,2911827,2911827,434,32,2911361,59,35,0.00016,0.99984,0.93133,0.047153,0.022939,0,8,39.555815,0.972222,0,0,0.000429,0,0.999567,,0.014386,0.003888,0,0,0,71.88958,12.674961,0.004694,0,,,
18032FL-152-03-509_S540_L002,18032FL-152-03-509_S540_L002_sorted_MQ1.bam,783_B,487,PK_longshot,,633434,5992,0,0.00%,625117,99.63%,44200,0.069778383,8,0.000180995,18032FL-152-03-509_S540_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,44078,44078,6655778,44078,1,1,44078,2,2,1,3347855,3347855,274,26,3347555,23,14,0.00009,0.99991,0.913333,0.02977,0.008942,0,5,21.720514,0.979167,0,0,0.000201,0,0.999797,,0.003499,0.00311,0,0,0,80.832037,12.674961,0.002383,0,,,
22116FL-09-01-135_S141_L004,22116FL-09-01-135_S141_L004_sorted_MQ1.bam,409_C,585,PK_longshot,,3137579,13509,0,0.00%,3116247,99.75%,93837,0.029907454,40,0.000426271,22116FL-09-01-135_S141_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,92900,92900,14027900,92900,1,1,92900,19,19,1,7481500,7481500,1424,113,7479963,181,149,0.000205,0.999795,0.92648,0.154715,0.070373,0,22,50.513503,0.923611,0,0,0.000171,0,0.999824,,0.028383,0.010886,0.000778,0.000778,0,65.830491,11.275272,0.013637,0,,,
22116FL-09-01-136_S142_L004,22116FL-09-01-136_S142_L004_sorted_MQ1.bam,415_C,586,PK_longshot,,3523493,23213,0,0.00%,3490510,99.72%,102013,0.028952236,75,0.0007352,22116FL-09-01-136_S142_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,101240,101240,15287240,101240,1,1,101240,28,28,1,7663342,7663342,2370,263,7660709,313,204,0.000344,0.999656,0.900114,0.257497,0.121695,0,60,82.076025,0.930556,0,0,0.000185,0,0.999806,,0.046267,0.017885,0.000778,0.000778,0.000778,68.904372,9.253499,0.012505,0,,,
22116FL-09-01-141_S147_L004,22116FL-09-01-141_S147_L004_sorted_MQ1.bam,450_C,591,PK_longshot,,2731526,13334,0,0.00%,2712843,99.80%,83922,0.030723486,37,0.000440886,22116FL-09-01-141_S147_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,83242,83242,12569542,83242,1,1,83242,13,13,1,6628501,6628501,1551,89,6626861,300,226,0.000247,0.999753,0.945732,0.168514,0.116641,0,15,62.09872,0.9375,0,0,0.000197,0,0.999798,,0.0521,0.020218,0.000778,0,0,66.74028,11.275272,0.021123,0,,,
22116FL-09-01-145_S151_L004,22116FL-09-01-145_S151_L004_sorted_MQ1.bam,496_C,595,PK_longshot,,2097627,17813,0,0.00%,2073080,99.68%,74452,0.035493441,51,0.000685005,22116FL-09-01-145_S151_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,73755,73755,11137005,73755,1,1,73755,22,22,1,6125696,6125696,1734,154,6123808,227,163,0.000308,0.999692,0.918432,0.188396,0.088258,0,30,75.124195,0.930556,0,0,0.000155,0,0.999837,,0.033826,0.015941,0.000778,0.000778,0.000778,68.015771,9.992224,0.012019,0,,,
22116FL-09-01-164_S170_L004,22116FL-09-01-164_S170_L004_sorted_MQ1.bam,584_C,613,PK_longshot,,800162,5852,0,0.00%,791538,99.65%,23858,0.029816462,22,0.000922123,22116FL-09-01-164_S170_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,23624,23624,3567224,23624,1,1,23624,12,12,1,1789890,1789890,680,78,1789132,59,45,0.000423,0.999577,0.897098,0.073881,0.022939,0,18,100.82512,0.979167,0,0,0.000192,0,0.999796,,0.007387,0.00311,0.000778,0,0,80.832037,12.247278,0.003275,0,,,
22116FL-09-01-166_S172_L004,22116FL-09-01-166_S172_L004_sorted_MQ1.bam,594_C,615,PK_longshot,,985544,5746,0,0.00%,977445,99.76%,28631,0.029050961,51,0.001781286,22116FL-09-01-166_S172_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,28413,28413,4290363,28413,1,1,28413,24,24,1,2244661,2244661,1685,182,2242794,234,190,0.000832,0.999168,0.902517,0.183073,0.09098,0,41,199.221094,0.958333,0,0,0.000211,0,0.999767,,0.021384,0.020607,0.000778,0.000778,0.000778,77.566429,13.608419,0.014339,0,,,
22116FL-09-01-171_S177_L004,22116FL-09-01-171_S177_L004_sorted_MQ1.bam,642_C,620,PK_longshot,,1871533,13289,0,0.00%,1852472,99.69%,56158,0.030006417,68,0.001210869,22116FL-09-01-171_S177_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,55738,55738,8416438,55738,1,1,55738,28,28,1,4116714,4116714,2035,254,4114425,185,108,0.000556,0.999444,0.889035,0.2211,0.071928,0,62,131.189747,0.972222,0,0,0.000188,0,0.999795,,0.013608,0.008165,0.000778,0.000778,0.000778,71.88958,12.674961,0.005333,0,,,
22116FL-09-01-188_S194_L004,22116FL-09-01-188_S194_L004_sorted_MQ1.bam,783_C,637,PK_longshot,,2247326,13310,0,0.00%,2223687,99.54%,62198,0.027676447,58,0.000932506,22116FL-09-01-188_S194_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,61739,61739,9322589,61739,1,1,61739,27,27,1,4553556,4553556,1899,197,4551460,207,162,0.00046,0.99954,0.906011,0.206323,0.080482,0,44,110.677785,0.9375,0,0,0.000233,0,0.999755,,0.02605,0.009331,0.000778,0.000778,0.000778,65.758146,11.702955,0.011238,0,,,
22116FL-09-01-194_S200_L004,22116FL-09-01-194_S200_L004_sorted_MQ1.bam,823_A,642,PK_longshot,,6516821,46893,578,0.01%,6444500,99.61%,201845,0.030972924,535,0.002650549,22116FL-09-01-194_S200_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,200155,200155,30223405,200155,1,1,200155,278,278,1,13757895,13757895,14259,785,13742851,865,712,0.001093,0.998907,0.94782,1.549218,0.336314,0,180,275.057351,0.854167,0,0,0.000195,0,0.999783,,0.055599,0.033437,0.00661,0.001166,0.000778,56.318647,10.778099,0.031124,0,,,
22116FL-09-01-197_S203_L004,22116FL-09-01-197_S203_L004_sorted_MQ1.bam,854_A,645,PK_longshot,,2630043,8933,158,0.01%,2614911,99.76%,80487,0.030602922,263,0.003267608,22116FL-09-01-197_S203_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,79969,79969,12075319,79969,1,1,79969,131,131,1,5820877,5820877,14593,284,5806000,2706,2692,0.002556,0.997444,0.98091,1.585506,1.0521,0,188,665.338014,0.930556,0,0,0.00025,0,0.999705,,0.053266,0.026439,0.020607,0.020607,0.018274,79.642957,8.522102,0.037552,0,,,
22116FL-09-01-201_S207_L004,22116FL-09-01-201_S207_L004_sorted_MQ1.bam,913_A,648,PK_longshot,,4328872,35412,5902,0.14%,4266411,99.37%,162068,0.037438852,4824,0.029765284,22116FL-09-01-201_S207_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,160869,160869,24291219,160869,1,1,160869,2809,2809,1,10997604,10997604,108491,2944,10886169,4255,4127,0.010133,0.989867,0.973581,11.787375,1.654355,0,540,2618.07336,0.680556,0,0,0.000162,0,0.999671,,0.07776,0.049767,0.012442,0.007387,0.005443,62.936523,9.281095,0.050831,0,,,
22116FL-09-01-202_S208_L004,22116FL-09-01-202_S208_L004_sorted_MQ1.bam,951_A,649,PK_longshot,,5822152,20954,6918,0.12%,5649527,97.39%,182281,0.031308183,4035,0.022136152,22116FL-09-01-202_S208_L004_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,181455,181455,27399705,181455,1,1,181455,2022,2022,1,12564671,12564671,87925,3905,12472841,1232,1177,0.007309,0.992691,0.957476,9.552912,0.479005,0,201,1857.15193,0.854167,0,0,0.000214,0,0.99975,,0.045879,0.030715,0.006998,0.006221,0.003888,67.487402,8.117136,0.027913,0,,,
